Latitude,Longitude,altitude
52.4123728,-4.0775485,139.95711764031932
52.4123728,-4.0775485,139.95711764031932
52.4123728,-4.0775485,139.95711764031932
52.4123728,-4.0775485,139.95711764031932
52.4123728,-4.0775485,139.95711764031932
52.4123728,-4.0775485,139.95711764031932
52.4123728,-4.0775485,139.95711764031932
52.4123728,-4.0775485,139.95711764031932
52.4123728,-4.0775485,139.95711764031932
